,tweets
20,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
21,RT @TVGuide: Best Supporting Actor in a Motion Picture goes to Christoph Waltz #GoldenGlobes
22,RT @TVGuide: Best Supporting Actor in a Motion Picture goes to Christoph Waltz #GoldenGlobes
23,Best Supporting Actor in a Motion Picture goes to Christoph Waltz in Django Unchained. #GoldenGlobes
24,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
25,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
26,Best supporting actor in a motion picture goes to Christoph Waltz #GoldenGlobes
27,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
28,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
29,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
30,BEST SUPPORTING ACTOR MOTION PICTURE GOLDEN GLOBE WINNER: CHRISTOPH WALTZ #GoldenGlobes
31,Winner Actor Supporting Role in Motion Picture: Christoph Waltz #GoldenGlobes #joachimgg
32,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
33,Christoph Waltz won Best Supporting Actor in a motion picture for Django Unchained #GoldenGlobes Yes! He did a great job!
34,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
35,"Django Unchained off to a good start RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz #GoldenGlobes"
36,"Christoph Waltz wins Best Supporting Actor - Motion Picture for his work in ""Django Unchained."" #GoldenGlobes"
37,Christoph Waltz won a Golden Globe for Best Supporting Actor In A Motion Picture! Congrats! #GoldenGlobes
38,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
39,"RT @anglophenia: Supporting Actor in a Motion Picture goes to Christoph Waltz for ""Django Unchained."" #GoldenGlobes"
40,RT @PageSix: First award...Christoph Waltz wins Best Supporting Actor for motion picture #goldenglobes
41,Thank God Christoph Waltz won. Best supporting actor in a motion picture. #GoldenGlobes #DjangoUnchained
42,RT @WonderwallMSN: #GoldenGlobes Best supporting actor in a motion picture: Christoph Waltz!
43,RT @WonderwallMSN: #GoldenGlobes Best supporting actor in a motion picture: Christoph Waltz!
44,"Winner, Best Supporting Actress in a Series, Mini-Series or Motion Picture Made for TV is Maggie Smith for ""Downton Abbey"" #GoldenGlobes"
45,"Golden Globes: Winner for Best Supporting Actor in a Motion Picture is Christoph Waltz for ""Django Unchained""."
46,"HBO's ""Game Change"" wins Best Mini-Series Or Motion Picture Made for Television at the #GoldenGlobes"
47,RT @nbc: Christoph Waltz wins the award for Best Supporting Actor in a Motion Picture for his role in Django Unchained! #GoldenGlobes
48,RT @TVGuide: Best Supporting Actor in a Motion Picture goes to Christoph Waltz #GoldenGlobes
49,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
50,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
51,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
52,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
53,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
54,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
55,"""@CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"" #Django"
56,"RT @cnnbrk: RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
57,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
58,RT @nbc: .@_JulianneMoore wins Best Actress in a Miniseries or Motion Picture Made for Television for Game Change! #GoldenGlobes
59,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
60,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
61,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
62,RT @nbc: .@_JulianneMoore wins Best Actress in a Miniseries or Motion Picture Made for Television for Game Change! #GoldenGlobes
63,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
64,RT @nbc: .@_JulianneMoore wins Best Actress in a Miniseries or Motion Picture Made for Television for Game Change! #GoldenGlobes
65,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
66,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
67,"""@CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes""@fko_munoz"
68,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
69,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
70,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
71,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
72,RT @nbc: .@_JulianneMoore wins Best Actress in a Miniseries or Motion Picture Made for Television for Game Change! #GoldenGlobes
73,RT @Hypable: ICYMI: Christoph Waltz won Best Supporting Actor in a Motion Picture for Django Unchained. http://t.co/bfWoCRvV
74,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
75,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
76,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
77,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
78,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
79,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
80,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
81,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
82,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
83,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
84,"@eveystevey1 RT @CNNshowbiz Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
85,"""@CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"" well deserved"
86,"""@wayanlovely: Anjrit!!! RT @danieldokter: RT @goldenglobes: Best Supporting Actor in a Motion Picture - Christupdate dong gw ngk bsa akses"
87,"“Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes” Well deserved. He made that movie."
88,Fun fact: Leo won his one and only Golden Globe in 2005 for Best Performance by an Actor in a Motion Picture for The Aviator. #GoldenGlobes
89,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
90,#LifeOfPie wins Best Original Score - Motion Picture #GoldenGlobes
91,"#GoldenGlobes   Life of Pi (Mychael Danna) wins for Best original score, motion picture.  @KNX1070"
92,"RT @KNXDavid: #GoldenGlobes   Life of Pi (Mychael Danna) wins for Best original score, motion picture.  @KNX1070"
93,YES LIFE OF PI WON BEST ORIGINAL SCORE- MOTION PICTURE! I'M SO HAPPY! #GoldenGlobes
94,"Winner, Best Original Score - Motion Picture: Mychael Danna http://t.co/BZiJkNUk #GoldenGlobes"
95,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
96,#GoldenGlobes Best Original Song - Motion Picture goes to Skyfall Adeleeeeeeeee ♥ :D yay!
97,Best Original Song Motion Picture goes to Adele for Skyfall!!! #GoldenGlobes
98,RT @WSJspeakeasy: 'Skyfall' by Adele wins Best Original Song Motion Picture. #GoldenGlobes
99,And the #GoldenGlobe for Best Original Song in a Motion Picture goes to... Adele for #Skyfall!!! #GoldenGlobes
100,Best original sing- motion picture goes to: Skyfall! Adele! Obvio! #GoldenGlobes
101,RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes
102,RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes
103,"""@nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes"" tough category but Im so happy she won!"
104,RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes
105,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
106,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
107,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
108,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
109,"From ""Skyfall"" RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/ff6N4FFj"
110,"“@THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/LdDLVU4s”"
111,"If you have not seen this movie... go, now. RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes"
112,"RT @OKMagazine: Hooray for @OfficialAdele, winner for ""Skyfall"" Best Original Song from a Motion Picture! We love when she makes a speech! #GoldenGlobes"
113,RT “@Bumpshack: #GoldenGlobes Best Original Song Motion Picture goes to Adele.. http://t.co/sn0eu1Cq”
114,Yay! RT@WSJspeakeasy: 'Skyfall' by Adele wins Best Original Song Motion Picture. #GoldenGlobes
115,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
116,"Adele's ""Skyfall"" wins for best original song - motion picture. #GoldenGlobes http://t.co/N2LbbLQQ"
117,"RT @bookishbelle: Best Original Song for Motion Picture winner is ""Skyfall"" by Adele! #GoldenGlobes"
118,"RT @MovieBoozer: Best original song for a motion picture; winner is… Skyfall, music by Adele! #JDF #GoldenGlobes"
119,RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes
120,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
121,RT @CityNews: Best Original Song in a Motion Picture goes to Skyfall - music and lyrics by @OfficialAdele #GoldenGlobes
122,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
123,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
124,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
125,RT @NBCNewsEnt: Adele's #Skyfall wins best original song in a motion picture http://t.co/LBLSueoS #GoldenGlobes
126,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
127,YESSSS!!! Adele won Best song in a motion picture!!! Yayyy!! I loved Skyfall the song and movie!! #goldenglobes
128,"""@washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/mtctO3zx #GoldenGlobes"""
129,"HELL YEAH! Adele won Best Original Song in a Motion Picture for ""Skyfall"" #GoldenGlobes"
130,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
131,"RT @nbcbayarea: Adele's ""Skyfall"" wins for best original song - motion picture. #GoldenGlobes http://t.co/N2LbbLQQ"
132,"RT @ABCNewsEnt: Golden Globe for original score, motion picture, goes to Mychael Danna ""Life of Pi"" http://t.co/VCUv6LqO #GoldenGlobes"
133,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
134,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
135,Yay! Skyfall won at the Golden Globes for best original song in a motion picture! #BondJamesBond.
136,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
137,"How did ""safe and sound"" not win best original song for a motion picture at the #GoldenGlobes"
138,"❤ @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
139,":) RT @nbcsandiego: Original song from a motion picture goes to #Adele (@OfficialAdele) for ""Skyfall"" http://t.co/47JuhN3I #GoldenGlobes"
140,RT @nbc: “Skyfall” from Skyfall wins for Best Original Song - Motion Picture! #GoldenGlobes
141,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
142,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
143,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
144,"RT @USATODAY: New ""mum"" Adele wins best original song in a motion picture for ""Skyfall"" http://t.co/4W5nFdWH #GoldenGlobes"
145,"RT @OKMagazine: Hooray for @OfficialAdele, winner for ""Skyfall"" Best Original Song from a Motion Picture! We love when she makes a speech! #GoldenGlobes"
146,"“@USATODAY: New ""mum"" Adele wins best original song in a motion picture for ""Skyfall"" http://t.co/eoU9PpP2 #GoldenGlobes” Blewp!"
147,"RT @USATODAY: New ""mum"" Adele wins best original song in a motion picture for ""Skyfall"" http://t.co/4W5nFdWH #GoldenGlobes"
148,So happy @officaladele won best song in a motion picture - Skyfall -James Bond #goldenglobes.
149,Adele's Skyfall wins best Original Song for Motion Picture at the Golden Globes!
150,"RT @THR: Mychael Danna wins the #GoldenGlobe for Best Score, Motion Picture for ""Life of Pi."" http://t.co/bEbOJaJ5"
151,"“@eonline: Best Original Song, Motion Picture: Skyfall by @OfficialAdele! #GoldenGlobes"" @collinsparks12 our song won!!"
152,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
153,RT @PageSix: Adele wins Original song - motion picture - Skyfall  #goldenglobes
154,"RT @APEntertainment: Best original song in a motion picture goes to  ... Adele, for ""Skyfall""! Adele takes to the stage, this should be good! #goldenglobes"
155,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
156,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
157,RT @JAWANNBC6: Adele continues to rock!  #Skyfall wins best original song for motion picture #GoldenGlobes
158,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
159,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
160,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
161,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
162,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
163,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
164,And Kevin Costner wins Best Actor in a Miniseries or Motion Picture Made for Television for Hatfields &amp; McCoys! #GoldenGlobes
165,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
166,RT @TODAY_ent: Adele's #Skyfall wins best original song in a motion picture http://t.co/sKR3pN9e #GoldenGlobes
167,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
168,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
169,RT @Barta_NTDaily: 9th award: Best Actor in a Mini-Series or Motion Picture Made for Television goes to KEVINNNN COSTNER!! My hero. #GoldenGlobes
170,"@007 wins! RT @eonline tweeted at 7:50 PM on Sun, Jan 13, 2013:
Best Original Song, Motion Picture: Skyfall by @OfficialAdele! #GoldenGlobes"
171,RT @nbc: And Kevin Costner wins Best Actor in a Miniseries or Motion Picture Made for Television for Hatfields &amp; McCoys! #GoldenGlobes
172,"RT @THR ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/c7fwzS0k"
173,"RT @THR ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/aIAsPICz"
174,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
175,Kevin Costner wins Best Actor in a Miniseries or Motion Picture Made for Television #GoldenGlobes http://t.co/k4IFnLc4
176,"""Skyfall"" from ""Skyfall"" wins for Best Original Song in a Motion Picture #GoldenGlobes"
177,President Clinton getting a standing ovation and presenting Lincoln as a best motion picture nominee. Now THAT'S #MERICA #GoldenGlobes
178,RT @OUPMusic: Best original score in a motion picture goes to...Mychael Danna for Life of Pi #goldenglobes
179,#Lincoln won best Motion Picture Drama #GoldenGlobes that's a given
180,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
181,RT @MTVNews: We love how touched Adele was when she won the Best Original Song Motion Picture award for #Skyfall! http://t.co/Z36SYljF #GoldenGlobes
182,"WINNER #goldenglobes Best Original Score - Motion Picture - -  Mychael Danna, ""Life Of Pi""."
183,Jennifer Lawrence wins Best Actress in a Motion Picture - Comedy for Silver Linings Playbook http://t.co/bfWoCRvV
184,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
185,Jennifer Lawrence wins Best Actress Motion Picture Comedy or Musical for Silver Linings Playbook. #GoldenGlobes
186,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
187,JENNIFER LAWRENCE  won Best Actress for a Motion Picture!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #GoldenGlobes
188,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
189,Jennifer Lawrence wins Best Actress: Motion Picture - Comedy or Musical for #TheSilverLiningsPlaybook! #GoldenGlobes
190,Jennifer Lawrence wins Best actress in a motion picture #GoldenGlobes
191,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
192,"Best #Actress in a Motion Picture, #Comedy or #Musical;: #JenniferLawrence, ""#SilverLinings Playbook,"" &amp; amusingly raw speech. #GoldenGlobes"
193,"RT @ABC: Jennifer Lawrence wins best actress, motion picture comedy or musical, for ""Silver Lining Playbook"" http://t.co/r51EfFPg #GoldenGlobes"
194,SILVER LININGS PLAYBOOK star JENNIFER LAWRENCE won #GoldenGlobes  for Best Performance by an Actress in a Motion Picture – Musical or Comedy
195,"Jennifer Lawrence wins Best Actress, Motion Picture Comedy or Musical for Silver Linings Playbook #GoldenGlobes"
196,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
197,RT @660News: Jennifer Lawrence wins Best Actress Motion Picture Comedy or Musical for Silver Linings Playbook. #GoldenGlobes
198,RT @CinemarkUSA: Best actress motion picture comedy or musical goes to: Jennifer Lawrence! @Silver_Linings ! #GoldenGlobes
199,RT @WSJspeakeasy: 'Skyfall' by Adele wins Best Original Song Motion Picture. #GoldenGlobes
200,RT @660News: Jennifer Lawrence wins Best Actress Motion Picture Comedy or Musical for Silver Linings Playbook. #GoldenGlobes
201,"RT @ABC: Jennifer Lawrence wins best actress, motion picture comedy or musical, for ""Silver Lining Playbook"" http://t.co/r51EfFPg #GoldenGlobes"
202,RT @PageToPremiere: Best actress in a Motion Picture (Comedy or Musical) goes to Jennifer Lawrence for #SilverLinings. Congrats Jen! Amazing! #GoldenGlobes
203,"RT @ABC: Jennifer Lawrence wins best actress, motion picture comedy or musical, for ""Silver Lining Playbook"" http://t.co/r51EfFPg #GoldenGlobes"
204,Best Actress in a Motion Picture Musical/Comedy goes to Jennifer Lawrence. #GoldenGlobes
205,"#GoldenGlobes Best Original Song - Motion Picture
: WINNER Skyfall (2012): Adele, Paul Epworth(""Skyfall"")"
206,RT @TODAY_ent: Best actress in a motion picture comedy or musical goes to Jennifer Lawrence for #SilverLiningsPlaybook http://t.co/sKR3pN9e #GoldenGlobes
207,RT @CinemarkUSA: Best actress motion picture comedy or musical goes to: Jennifer Lawrence! @Silver_Linings ! #GoldenGlobes
208,"RT @ABC: Jennifer Lawrence wins best actress, motion picture comedy or musical, for ""Silver Lining Playbook"" http://t.co/r51EfFPg #GoldenGlobes"
209,"RT @KNXDavid: #GoldenGlobes Jennifer Lawrence wins for best actress in a motion picture comedy or musical, Silver Linings Playbook.  @KNX1070"
210,RT @TODAY_ent: Best actress in a motion picture comedy or musical goes to Jennifer Lawrence for #SilverLiningsPlaybook http://t.co/sKR3pN9e #GoldenGlobes
211,RT @TODAY_ent: Best actress in a motion picture comedy or musical goes to Jennifer Lawrence for #SilverLiningsPlaybook http://t.co/sKR3pN9e #GoldenGlobes
212,"Yes! Well deserved RT @ABC: Jennifer Lawrence wins best actress, motion picture comedy or musical, for Silver Lining Playbook #GoldenGlobes"
213,#Goldenglobes Jennifer Lawrence wins best actress motion picture for #SilverLiningsPlaybook
214,RT @TODAY_ent: Best actress in a motion picture comedy or musical goes to Jennifer Lawrence for #SilverLiningsPlaybook http://t.co/sKR3pN9e #GoldenGlobes
215,RT @washingtonpost: Adele's #Skyfall wins best original song for motion picture http://t.co/2aZhCCha #GoldenGlobes
216,RT @TODAY_ent: Best actress in a motion picture comedy or musical goes to Jennifer Lawrence for #SilverLiningsPlaybook http://t.co/sKR3pN9e #GoldenGlobes
217,Supporting Actress in a Motion Picture goes to Anne Hathaway in #LesMiserables. #GoldenGlobes
218,Best Supporting Actress in a Motion Picture winner is ANNE HATHAWAY #GoldenGlobes
219,Best Supporting Actress in a Motion Picture goes to Anne Hathaway #GoldenGlobes
220,"Best Supporting Actress in a Motion Picture goes to Anne Hathaway for ""Les Miserables."" #GoldenGlobes"
221,Best Supporting Actress in a Motion Picture Drama goes to Anne Hathaway for Les Mis  #GoldenGlobes cc @katiecouric
222,Best supporting actress in motion picture goes to... Anne Hathaway!!!!!!!!!! FUCK YES #GoldenGlobes
223,"RT @CNNshowbiz: Best supporting actor, motion picture goes to Christoph Waltz for ""Django Unchained"" #GoldenGlobes"
224,Best Supporting Actress in a Motion Picture goes to Anne Hathaway for Les Misèrables! #OscarWatch #GoldenGlobes
225,Best Supporting Actress in a Motion Picture went to Anne Hathaway for her role in Les Miserables #GoldenGlobes
226,"RT @THR: ""Skyfall"" from ""Skyfall"" wins the #GoldenGlobe for Best Original Song in a Motion Picture. http://t.co/bEbOJaJ5"
227,Hooray for Anne Hathaway. Winner of best supporting actress in a motion picture. She's awesome #GoldenGlobes
228,RT @680News: Best Supporting Actress in a Motion Picture went to Anne Hathaway for her role in Les Miserables #GoldenGlobes
229,RT @StarryMag: Best Supporting Actress In A Motion Picture goes to Anne Hathaway for #LesMis! #GoldenGlobes #GoldenGlobes2013
230,RT @TVGuide: Best supporting actress in a motion picture goes to Anne Hathaway #GoldenGlobes
