,tweets
115,"“@THR: ""Homeland"" wins the #GoldenGlobe for Best TV Series, Drama. http://t.co/Edi058Cx” Great show! Well deserved!"
117,"""@CityNews: Best TV series - Drama goes to Homeland. #GoldenGlobes"" YES !!!! Awesome show, definitely deserves it"
118,"RT @THR: ""Homeland"" wins the #GoldenGlobe for Best TV Series, Drama. http://t.co/bEbOJaJ5"
119,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
122,"RT @todayshow: ""Homeland"" wins the #GoldenGlobe for best TV series, drama. Do you agree? http://t.co/RfveCQT2 http://t.co/HDZUWTGH"
123,"“@todayshow: ""Homeland"" wins the #GoldenGlobe for best TV series, drama. Do you agree? http://t.co/nvoOT7c4 http://t.co/CqEmSRZU” yes!"
124,“@AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/OTLB6kFl #GoldenGlobes -RJJ”.  Brody.  #goldenglobes
125,Yessssssssss RT @washingtonpost: #Homeland wins best TV series drama http://t.co/Zirqzkqv #GoldenGlobes
126,“@AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/azflQjgU #GoldenGlobes -RJJ”
127,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
128,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
129,RT @washingtonpost: #Homeland wins best TV series drama http://t.co/xnCHBHld #GoldenGlobes
131,RT @joyceeng61: #Homeland is the seventh show to defend TV drama series. #goldenglobes
132,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
133,"RT @todayshow: ""Homeland"" wins the #GoldenGlobe for best TV series, drama. Do you agree? http://t.co/RfveCQT2 http://t.co/HDZUWTGH"
136,RT @washingtonpost: #Homeland wins best TV series drama http://t.co/xnCHBHld #GoldenGlobes
140,RT @AOL 'Homeland' wins the Best TV Series drama #GoldenGlobes! RT if you think it is well deserved
141,"WINNER #goldenglobes Best Television Series, Drama -- ""Homeland""."
142,RT @moviesndtv: #GoldenGlobes 2013: Homeland wins Best TV Series - Drama
143,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
144,"Best Television Series - Drama
Winner: ""Homeland"" (2011)
#GoldenGlobes"
145,"“@todayshow: ""Homeland"" wins the #GoldenGlobe for best TV series, drama. http://t.co/5e84DLpm http://t.co/T6V8iXE8” @erinkmorris"
146,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
148,#GoldenGlobes Best Tv Series Drama goes to Claire Danes!
167,#Homeland is BEASTING tonight! Claire Danes wins Best Performance In TV Series - Drama at the #GoldenGlobes:  http://t.co/30aFFTO2
173,#Claire Danes wins Best Actess in a TV series Drama. #GoldenGlobes now I'm inspired to watch #HomeLand.
209,RT @moviesndtv: #GoldenGlobes 2013: Homeland wins Best TV Series - Drama
210,"#LittleUnexpected but I have yet to see Season 2 ""@moviesndtv: #GoldenGlobes 2013: Homeland wins Best TV Series - Drama"""
226,"RT @THR: ""Homeland"" wins the #GoldenGlobe for Best TV Series, Drama. http://t.co/bEbOJaJ5"
229,“@AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/TcS13uHJ #GoldenGlobes -RJJ” Hell yeah
230,RT @AP: 'Homeland' wins Golden Globe for best TV drama series: http://t.co/ukFMjhfL #GoldenGlobes -RJJ
236,"""@nbc: Homeland wins Best Television Series, Drama! #GoldenGlobes""YES!!!"
240,SO happy #Homeland won Best TV Series: Drama. #GoldenGlobes
242,"RT @StylistMagazine: Homeland wins best drama TV series for season 2, to add to Damian Lewis' gong #GoldenGlobes"
252,RT @jeNNlyNNmartiN: @lmartin1045 and @chrisveritas HOMELAND won best TV series drama on the #GoldenGlobes #Homeland #yaymyfav
