,tweets
54,RT @OKMagazine: Congrats to Claire Danes! She won Best Actress in a TV Series Drama (and probably many best dressed lists!) #GoldenGlobes
55,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
56,"RT @TheWeek: Claire Danes wins Best Actress in a TV Series Drama for Homeland, praises bold female characters. #goldenglobes"
57,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
58,RT @gmanews: Claire Danes wins Best Actress in a Television Series (Drama) for Homeland | via @goldenglobes
59,"RT @ABC: Best actress in a TV series, drama, goes to Claire Danes for ""Homeland"" http://t.co/GgjUDP03 #GoldenGlobes http://t.co/cD8AkjD9"
60,"“@THR: Claire Danes wins the #GoldenGlobe for Best Actress in a TV Series, Drama for ""Homeland."" http://t.co/YlOPmK88” 👍"
61,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
62,RT @BBCNewsUS: #ClaireDanes wins #GoldenGlobes for Best Actress TV Series- Drama for #Homeland http://t.co/dA4rlYg7
63,RT @washingtonpost: #Homeland's Claire Danes wins best actress in a TV series drama http://t.co/uwjCCgxt #GoldenGlobes
64,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
65,"RT @THR: Claire Danes wins the #GoldenGlobe for Best Actress in a TV Series, Drama for ""Homeland."" http://t.co/bEbOJaJ5"
66,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
67,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
68,"RT @FashionweekNYC: Claire Danes wins the Golden Globe for Best Actress in a TV Series/Drama for ""Homeland"" #GoldenGlobes"
69,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
70,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
71,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
72,"RT @ABC: Best actress in a TV series, drama, goes to Claire Danes for ""Homeland"" http://t.co/GgjUDP03 #GoldenGlobes http://t.co/cD8AkjD9"
73,Claire Danes wins best actress in a drama television series #GoldenGlobes
74,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
75,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
76,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
77,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
78,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
79,ひゃー、主要部門独占？ RT @BBCNews: RT @BBCNewsUS: #ClaireDanes wins #GoldenGlobes for Best Actress TV Series- Drama for #Homeland http://t.co/zIolZ7Y5
80,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
81,"RT @ABC: Best actress in a TV series, drama, goes to Claire Danes for ""Homeland"" http://t.co/GgjUDP03 #GoldenGlobes http://t.co/cD8AkjD9"
82,RT @KrisKling: Best Actress in a TV Series - Drama goes to...Claire Danes in Homeland. #GoldenBert #GoldenGlobes
83,RT @OKMagazine: Congrats to Claire Danes! She won Best Actress in a TV Series Drama (and probably many best dressed lists!) #GoldenGlobes
84,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
85,RT @GlobalGrind: #GoldenGlobes Best Actress in a Television Series Drama goes to Claire Danes! for Homeland http://t.co/FJ1fznRO
86,"RT @ABC: Best actress in a TV series, drama, goes to Claire Danes for ""Homeland"" http://t.co/GgjUDP03 #GoldenGlobes http://t.co/cD8AkjD9"
87,"RT @FashionweekNYC: Claire Danes wins the Golden Globe for Best Actress in a TV Series/Drama for ""Homeland"" #GoldenGlobes"
88,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
89,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
90,"RT @ABC: Best actress in a TV series, drama, goes to Claire Danes for ""Homeland"" http://t.co/GgjUDP03 #GoldenGlobes http://t.co/cD8AkjD9"
91,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
92,"RT @THR: Claire Danes wins the #GoldenGlobe for Best Actress in a TV Series, Drama for ""Homeland."" http://t.co/bEbOJaJ5"
93,RT @moviesndtv: #GoldenGlobes 2013:  Claire Danes wins Best Actress in a Television Series-Drama- for Homeland
94,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
95,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
96,"RT @eonline: Best Actress in a TV Series, Drama: Claire Danes for Homeland #GoldenGlobes http://t.co/mTzTn5TI (She's now 4 for 4 on Globe nominations!)"
