,tweets
16,"RT @OnTheRedCarpet: Daniel Day-Lewis of ""Lincoln"" wins Best Performance by an Actor in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/WWlcxW1Z"
17,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
18,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
19,"""@BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/OcSWXRY8"""
20,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
21,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
22,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
23,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
24,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
25,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
26,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
27,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
28,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
29,Best Supporting Actress in a Motion Picture Drama goes to Anne Hathaway for Les Mis  #GoldenGlobes cc @katiecouric
30,"Best Actress, Motion Picture Drama goes to Jessica Chastain for ""Zero Dark Thirty."" #GoldenGlobes"
31,"Best Performance by an Actress in a Motion Picture, Drama goes to Jessica Chastain for ""Zero Dark Thirty."" #GoldenGlobes"
32,Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture- Drama! Beyond well deserved. #GoldenGlobes
33,BEST ACTRESS MOTION PICTURE DRAMA GOLDEN GLOBE WINNER: JESSICA CHASTAIN #GoldenGlobes
34,Jessica Chastain wins Best Actress in Motion Picture-Drama #GoldenGlobes
35,#GoldenGlobes: Best Actress in a Motion Picture Drama goes to Jessica Chastain for Zero Dark Thirty. More @KNX1070
36,RT @TVGuide: Best actress in a motion picture drama goes to Jessica Chastain #GoldenGlobes
37,RT @TVGuide: Best actress in a motion picture drama goes to Jessica Chastain #GoldenGlobes
38,RT @TVGuide: Best actress in a motion picture drama goes to Jessica Chastain #GoldenGlobes
39,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
40,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
41,Best Actress (Motion Picture - Drama) goes to Jessica Chastain for #ZeroDarkThirty! #GoldenGlobes
42,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
43,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
44,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
45,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
46,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
47,"“@OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes”"
48,Best actress for motion picture- drama- goes to breathless Jessica Chastain #goldenglobes
49,"Jessica Chastain wins Best Actress in a motion Picture, Drama. #GoldenGlobes"
50,RT @KNX1070: #GoldenGlobes: Best Actress in a Motion Picture Drama goes to Jessica Chastain for Zero Dark Thirty. More @KNX1070
51,Best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/9xqOeVi9 #GoldenGlobes
52,"Jessica Chastain wins #GoldenGlobes for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."""
53,RT @MTVNews: Best Performance by an Actress in a Motion Picture - Drama goes to Jessica Chastain who is in tears! http://t.co/Z36SYljF #GoldenGlobes
54,RT @HuffPostCeleb: Best Actress in a Motion Picture Drama goes to Jessica Chastain for Zero Dark Thirty #GoldenGlobes
55,RT @TODAY_ent: The award for best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/BshI8XDL #GoldenGlobes
56,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
57,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
58,"Winners list: Best Actress in a Motion Picture, Drama: Jessica Chastain for Zero Dark Thirty #GoldenGlobes #Belarich"
59,RT @PageSix: Best actress for motion picture- drama- goes to breathless Jessica Chastain #goldenglobes
60,"RT @CineplexMovies: Best Actress, Motion Picture/Drama goes to Jessica Chastain for 'Zero Dark Thirty' as she edges closer to Oscar glory. #GoldenGlobes ^AM"
61,"Jessica Chastain wins best actress in a motion picture, drama, for 'Zero Dark Thirty' at the Golden Globes - live broadcast"
62,"RT @nbcsandiego: Leading actress in a motion picture, drama goes to Jessica Chastain – ""Zero Dark 30"" http://t.co/GsTsR9XX #GoldenGlobes"
63,RT @TODAY_ent: The award for best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/BshI8XDL #GoldenGlobes
64,RT @GlobalGrind: #GoldenGlobes Best Actress in a Motion Picture for Drama goes to Jessica Chastain in Zero Dark Thirty! http://t.co/FJ1fznRO
65,Best Actress in a Motion Picture Drama goes to Jessica Chastain for Zero Dark Thirty. #GoldenGlobes
66,"Best Actress Motion Picture Drama goes to Jessica Chastain, @ZeroDarkThirty, “Dream Come True"" #GoldenGlobes #zeebox http://t.co/OnRthgs8"
67,RT @moviesndtv: #GoldenGlobes 2013: Jessica Chastain wins Best Actress in a Motion Picture – Drama http://t.co/5YZH053D
68,"Jessica Chastain wins the Golden Globe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty"" #GoldenGlobes"
69,"Best Actress in Motion Picture Drama, and the winner is... Jessica Chastain! #GoldenGlobes"
70,"RT @FashionweekNYC: Jessica Chastain wins the Golden Globe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty"" #GoldenGlobes"
71,"RT @NewsGunner: Jessica Chastain wins best actress in a motion picture, drama, for 'Zero Dark Thirty' at the Golden Globes - live broadcast"
72,"RT @USATODAYlife: Jessica Chastain wins Best Actress in a Motion Picture, Drama,  for Zero Dark Thirty  #GoldenGlobes"
73,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
74,#Goldenglobes Best actress for a motion picture drama goes to Jessica Chastain for #ZeroDarkThirty
75,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
76,RT @TODAY_ent: The award for best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/BshI8XDL #GoldenGlobes
77,"I wanted her to win, yay!! “@PageSix: Best actress for motion picture- drama- goes to breathless Jessica Chastain #goldenglobes”"
78,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
79,"Jessica Chastain wins Best Actress in a Motion Picture, Drama,  for Zero Dark Thirty  #GoldenGlobes"
80,RT @moviesndtv: #GoldenGlobes 2013: Jessica Chastain wins Best Actress in a Motion Picture – Drama http://t.co/5YZH053D
81,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
82,"RT @FashionweekNYC: Jessica Chastain wins the Golden Globe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty"" #GoldenGlobes"
83,"Best actress in a motion picture drama. Jessica chastain. Zero dark thirty.
#golden globes. #winners. # zero http://t.co/KgBShMui"
84,#GoldenGlobes 2013: Jessica Chastain wins Best Actress in a Motion Picture – Drama http://t.co/Eg23skFq
85,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
86,RT @TODAY_ent: The award for best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/BshI8XDL #GoldenGlobes
87,RT @gmanews: Jessica Chastain wins Best Actress in a Motion Picture (Drama) for Zero Dark Thirty #GoldenGlobes via @goldenglobes
88,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
89,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
90,RT @TVGuide: Best actress in a motion picture drama goes to Jessica Chastain #GoldenGlobes
91,RT @GlobalGrind: #GoldenGlobes Best Actress in a Motion Picture for Drama goes to Jessica Chastain in Zero Dark Thirty! http://t.co/FJ1fznRO
92,Jessica Chastain wins Best Actress in a Motion Picture- Drama #GoldenGlobes
93,Gw salah di noms ini RT @goldenglobes: Best Actress in a Motion Picture - Drama - Jessica Chastain - Zero Dark Thirty - #GoldenGlobes
94,RT @660News: Jessica Chastain wins Best Actress for Zero Dark Thirty - Motion Picture Drama #GoldenGlobes
